,EventTemplate,Occurrences
612,Times: total = 40; boot = 15; init = 25; finish = 0,3
613,1250,1
614,Times: total = 43; boot = 13; init = 29; finish = 1,1
615,Slf4jLogger started Found block rdd_42_10 locally,3
616,1251,1
617,1252,1
618,1253,1
619,1254,1
620,Slf4jLogger started Found block rdd_42_11 locally,3
621,Slf4jLogger started Found block rdd_42_12 locally,3
622,Slf4jLogger started Found block rdd_42_13 locally,3
623,Slf4jLogger started Found block rdd_42_14 locally,3
624,Times: total = 40; boot = 14; init = 25; finish = 1,2
625,1255,1
626,Times: total = 39; boot = 12; init = 26; finish = 1,1
627,Times: total = 40; boot = 10; init = 29; finish = 1,1
628,Times: total = 41; boot = 11; init = 29; finish = 1,3
629,Slf4jLogger started Found block rdd_42_15 locally,3
630,1256,1
631,1257,1
632,1258,1
633,Slf4jLogger started Found block rdd_42_16 locally,3
634,Slf4jLogger started Found block rdd_42_17 locally,3
635,Slf4jLogger started Found block rdd_42_19 locally,3
636,Slf4jLogger started Found block rdd_42_18 locally,3
637,Times: total = 42; boot = 19; init = 22; finish = 1,2
638,Times: total = 39; boot = 15; init = 24; finish = 0,2
639,Times: total = 40; boot = 14; init = 26; finish = 0,2
640,Times: total = 39; boot = 13; init = 25; finish = 1,1
641,Slf4jLogger started Found block rdd_42_20 locally,3
642,1261,1
643,Times: total = 42; boot = 16; init = 25; finish = 1,4
644,1263,1
645,Slf4jLogger started Found block rdd_42_21 locally,3
646,1264,1
647,Slf4jLogger started Found block rdd_42_22 locally,3
648,Slf4jLogger started Found block rdd_42_24 locally,3
649,Slf4jLogger started Found block rdd_42_23 locally,3
650,Times: total = 40; boot = 17; init = 22; finish = 1,1
651,Times: total = 41; boot = 19; init = 21; finish = 1,3
652,1265,1
653,Times: total = 41; boot = 14; init = 25; finish = 2,1
654,1266,1
655,Slf4jLogger started Found block rdd_42_25 locally,3
656,Slf4jLogger started Found block rdd_42_26 locally,3
657,1267,1
658,1268,1
659,Slf4jLogger started Found block rdd_42_27 locally,3
660,Slf4jLogger started Found block rdd_42_28 locally,3
661,Slf4jLogger started Found block rdd_42_29 locally,3
662,Times: total = 42; boot = 14; init = 27; finish = 1,1
663,Times: total = 41; boot = 34; init = 6; finish = 1,1
664,Times: total = 42; boot = 34; init = 7; finish = 1,1
665,1273,1
666,Slf4jLogger started Found block rdd_42_31 locally,2
667,Slf4jLogger started Found block rdd_42_32 locally,3
668,Slf4jLogger started Found block rdd_42_33 locally,2
669,Slf4jLogger started Found block rdd_42_30 locally,3
670,Times: total = 108; boot = 28; init = 79; finish = 1,1
671,Slf4jLogger started Found block rdd_42_34 locally,2
672,Times: total = 40; boot = -27; init = 66; finish = 1,1
673,Times: total = 42; boot = -28; init = 69; finish = 1,1
674,Times: total = 41; boot = -24; init = 64; finish = 1,1
675,Times: total = 41; boot = -15; init = 55; finish = 1,1
676,1275,1
677,1276,1
678,1277,1
679,1278,1
680,Slf4jLogger started Found block rdd_42_35 locally,2
681,Slf4jLogger started Found block rdd_42_37 locally,2
682,Slf4jLogger started Found block rdd_42_38 locally,2
683,Slf4jLogger started Found block rdd_42_36 locally,2
684,1279,1
685,Slf4jLogger started Found block rdd_42_39 locally,2
686,Times: total = 41; boot = 31; init = 9; finish = 1,1
687,Times: total = 39; boot = 27; init = 11; finish = 1,1
688,Times: total = 40; boot = 20; init = 19; finish = 1,3
689,Times: total = 42; boot = 27; init = 14; finish = 1,1
690,Times: total = 39; boot = 17; init = 21; finish = 1,1
691,1284,1
692,"Block broadcast_39_piece0 stored as bytes in memory (estimated size 5.4 KB, free 859.1 KB)",1
693,free 868.3 KB),1
694,Times: total = 39; boot = -790; init = 829; finish = 0,1
695,Times: total = 38; boot = -784; init = 822; finish = 0,1
696,Times: total = 39; boot = -784; init = 823; finish = 0,1
697,Times: total = 41; boot = -768; init = 809; finish = 0,1
698,Times: total = 49; boot = -793; init = 841; finish = 1,1
699,1287,1
700,1288,1
701,1289,1
702,Times: total = 40; boot = 16; init = 24; finish = 0,1
703,Times: total = 42; boot = 13; init = 29; finish = 0,1
704,1293,1
705,Times: total = 40; boot = 21; init = 19; finish = 0,1
706,Times: total = 39; boot = 19; init = 20;,1
707,1295,1
708,1296,1
709,Times: total = 41; boot = 12; init = 28; finish = 1,1
710,1297,1
711,1298,1
712,Times: total = 42; boot = 14; init = 28; finish = 0,1
713,Times: total = 39; boot = 15; init = 23; finish = 1,2
714,1307,1
715,Times: total = 43; boot = 15; init = 27; finish = 1,3
716,1308,1
717,Times: total = 41; boot = 17; init = 23; finish = 1,1
718,Times: total = 40; boot = 27; init = 13; finish = 0,1
719,1310,1
720,1311,1
721,1312,1
722,1313,1
723,1314,1
724,1315,1
725,1316,1
726,1317,1
727,1318,1
728,1319,1
729,1321,1
730,1323,1
731,"Block broadcast_40_piece0 stored as bytes in memory (estimated size 6.0 KB, free 874.3 KB)",1
732,free 884.2 KB),1
733,Times: total = 40; boot = -79; init = 118; finish = 1,1
734,Times: total = 40; boot = -80; init = 119; finish = 1,1
735,Times: total = 41; boot = -85; init = 125; finish = 1,1
736,1327,1
737,1328,1
738,Times: total = 39; boot = 18; init = 20; finish = 1,3
739,Times: total = 41; boot = 16; init = 24; finish = 1,1
740,Times: total = 43; boot = 25; init = 17; finish = 1,1
741,1331,1
742,1333,1
743,1334,1
744,Times: total = 39; boot = 19; init = 19; finish = 1,1
745,Times: total = 41; boot = 21; init = 19; finish = 1,1
746,Times: total = 42; boot = 18; init = 23; finish = 1,2
747,1335,1
748,1336,1
749,1337,1
750,1338,1
751,1339,1
752,Times: total = 41; boot = 27; init = 14; finish = 0,1
753,Times: total = 41; boot = 15; init = 25; finish = 1,2
754,1341,1
755,1342,1
756,1343,1
757,1344,1
758,Times: total = 39; boot = 16; init = 22; finish = 1,1
759,Times: total = 41; boot = 18; init = 22; finish = 1,1
760,1345,1
761,1346,1
762,1347,1
763,1348,1
764,1349,1
765,Times: total = 41; boot = 23; init = 17; finish = 1,1
766,Times: total = 43; boot = 14; init = 28; finish = 1,1
767,1351,1
768,1353,1
769,1354,1
